,Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Profit,Time to sale ,Months to sale 
92922,2019-01-25,Off-White,Nike-Air-Max-90-Off-White-Black,610.0,160,2019-02-07,9.5,California,450.0,-13 days,0
92923,2019-01-25,Off-White,Nike-Air-Max-90-Off-White-Black,595.0,160,2019-02-07,9.5,Maryland,435.0,-13 days,0
92924,2019-01-25,Off-White,Nike-Air-Max-90-Off-White-Black,625.0,160,2019-02-07,10.5,New York,465.0,-13 days,0
92925,2019-01-25,Off-White,Nike-Air-Max-90-Off-White-Black,575.0,160,2019-02-07,10.5,New York,415.0,-13 days,0
92926,2019-01-25,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,634.0,160,2019-02-07,10.0,California,474.0,-13 days,0
92927,2019-01-25,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,649.0,160,2019-02-07,9.0,Texas,489.0,-13 days,0
92928,2019-01-25,Off-White,Nike-Air-Max-97-Off-White,975.0,190,2017-11-01,10.5,Florida,785.0,450 days,14
92929,2019-01-25,Off-White,Nike-Air-Max-97-Off-White-Black,845.0,190,2018-10-18,9.5,California,655.0,99 days,3
92930,2019-01-25,Off-White,Nike-Air-Max-97-Off-White-Menta,686.0,190,2018-10-18,9.0,California,496.0,99 days,3
92931,2019-01-25,Off-White,Nike-Air-Max-97-Off-White-Menta,691.0,190,2018-10-18,9.0,California,501.0,99 days,3
92932,2019-01-25,Off-White,Nike-Air-Max-97-Off-White-Menta,669.0,190,2018-10-18,10.0,California,479.0,99 days,3
92933,2019-01-25,Off-White,Nike-Air-Presto-Off-White,1997.0,160,2017-09-09,9.0,California,1837.0,503 days,16
92934,2019-01-25,Off-White,Nike-Air-Presto-Off-White-Black-2018,650.0,160,2018-07-27,8.0,Hawaii,490.0,182 days,5
92935,2019-01-25,Off-White,Nike-Air-Presto-Off-White-White-2018,561.0,160,2018-08-03,11.0,Texas,401.0,175 days,5
92936,2019-01-25,Off-White,Nike-Air-Presto-Off-White-White-2018,580.0,160,2018-08-03,11.0,California,420.0,175 days,5
92937,2019-01-25,Off-White,Nike-Air-Presto-Off-White-White-2018,579.0,160,2018-08-03,12.0,Alabama,419.0,175 days,5
92938,2019-01-25,Off-White,Nike-Air-VaporMax-Off-White,1244.0,250,2017-09-09,8.0,Massachusetts,994.0,503 days,16
92939,2019-01-25,Off-White,Nike-Air-VaporMax-Off-White-2018,560.0,250,2018-04-14,10.5,New York,310.0,286 days,9
92940,2019-01-25,Off-White,Nike-Air-VaporMax-Off-White-2018,700.0,250,2018-04-14,5.0,Massachusetts,450.0,286 days,9
92941,2019-01-25,Off-White,Nike-Air-VaporMax-Off-White-Black,740.0,250,2018-03-30,11.0,New York,490.0,301 days,9
92942,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,620.0,130,2018-10-03,9.5,Texas,490.0,114 days,3
92943,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,601.0,130,2018-10-03,9.5,New York,471.0,114 days,3
92944,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,490.0,130,2018-10-03,6.0,New York,360.0,114 days,3
92945,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,650.0,130,2018-10-03,8.0,Illinois,520.0,114 days,3
92946,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,580.0,130,2018-10-03,5.5,Florida,450.0,114 days,3
92947,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,583.0,130,2018-10-03,5.5,New York,453.0,114 days,3
92948,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,615.0,130,2018-10-03,5.0,Oregon,485.0,114 days,3
92949,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,473.0,130,2018-10-03,8.5,Washington,343.0,114 days,3
92950,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,515.0,130,2018-10-03,8.5,Georgia,385.0,114 days,3
92951,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,385.0,130,2018-10-03,6.0,Oregon,255.0,114 days,3
92952,2019-01-25,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,536.0,130,2018-10-03,9.5,Texas,406.0,114 days,3
92953,2019-01-25,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,310.0,200,2018-06-14,6.0,Ohio,110.0,225 days,7
92954,2019-01-25,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,235.0,200,2018-06-14,6.0,California,35.0,225 days,7
92955,2019-01-25,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,340.0,170,2018-10-13,11.0,Pennsylvania,170.0,104 days,3
92956,2019-01-25,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,354.0,170,2018-10-13,12.0,Virginia,184.0,104 days,3
92957,2019-01-25,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,250.0,170,2018-10-13,5.0,Louisiana,80.0,104 days,3
92958,2019-01-25,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,288.0,170,2018-10-13,7.0,New York,118.0,104 days,3
92959,2019-01-25,Off-White,Nike-Zoom-Fly-Off-White-Pink,233.0,170,2018-11-28,12.0,New York,63.0,58 days,1
92960,2019-01-25,Off-White,Nike-Zoom-Fly-Off-White-Pink,235.0,170,2018-11-28,9.0,New York,65.0,58 days,1
92961,2019-01-25,Off-White,Nike-Zoom-Fly-Off-White-Pink,240.0,170,2018-11-28,8.5,New York,70.0,58 days,1
92962,2019-01-25,Off-White,Nike-Zoom-Fly-Off-White-Pink,256.0,170,2018-11-28,11.0,California,86.0,58 days,1
92963,2019-01-25,Off-White,Nike-Zoom-Fly-Off-White-Pink,238.0,170,2018-11-28,9.5,Arizona,68.0,58 days,1
93163,2019-01-26,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2599.0,190,2017-09-09,10.5,Florida,2409.0,504 days,16
93164,2019-01-26,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,887.0,190,2018-06-23,10.5,New Jersey,697.0,217 days,7
93165,2019-01-26,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1111.0,190,2018-06-23,9.0,North Carolina,921.0,217 days,7
93166,2019-01-26,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,810.0,190,2018-06-23,12.0,Indiana,620.0,217 days,7
93167,2019-01-26,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,799.0,190,2018-06-23,6.5,Oregon,609.0,217 days,7
93168,2019-01-26,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,801.0,190,2018-06-23,11.0,Indiana,611.0,217 days,7
93169,2019-01-26,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,800.0,190,2018-06-23,6.5,Oregon,610.0,217 days,7
93170,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,608.0,170,2018-12-19,10.0,California,438.0,38 days,1
93171,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,609.0,170,2018-12-19,10.0,Louisiana,439.0,38 days,1
93172,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,550.0,170,2018-12-19,10.5,Indiana,380.0,38 days,1
93173,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,615.0,170,2018-12-19,8.0,Mississippi,445.0,38 days,1
93174,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,440.0,170,2018-12-19,5.0,New York,270.0,38 days,1
93175,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,676.0,170,2018-12-19,9.5,Texas,506.0,38 days,1
93176,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,348.0,170,2018-12-19,4.0,Oregon,178.0,38 days,1
93177,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,400.0,170,2018-12-19,12.0,Tennessee,230.0,38 days,1
93178,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,347.0,170,2018-12-19,4.0,California,177.0,38 days,1
93179,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,361.0,170,2018-12-19,5.0,Georgia,191.0,38 days,1
93180,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,450.0,170,2018-12-19,9.0,Illinois,280.0,38 days,1
93181,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,450.0,170,2018-12-19,9.0,Virginia,280.0,38 days,1
93182,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,350.0,170,2018-12-19,4.0,Oregon,180.0,38 days,1
93183,2019-01-26,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,395.0,170,2018-12-19,13.0,Ohio,225.0,38 days,1
93184,2019-01-26,Off-White,Nike-Air-Max-90-Off-White-Black,491.0,160,2019-02-07,6.5,New Jersey,331.0,-12 days,0
93185,2019-01-26,Off-White,Nike-Air-Max-90-Off-White-Black,619.0,160,2019-02-07,10.5,Virginia,459.0,-12 days,0
93186,2019-01-26,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,636.0,160,2019-02-07,9.0,California,476.0,-12 days,0
93187,2019-01-26,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,580.0,160,2019-02-07,10.5,South Carolina,420.0,-12 days,0
93188,2019-01-26,Off-White,Nike-Air-Max-97-Off-White,1023.0,190,2017-11-01,6.0,New York,833.0,451 days,14
93189,2019-01-26,Off-White,Nike-Air-Max-97-Off-White-Elemental-Rose-Queen,820.0,190,2018-08-25,6.0,California,630.0,154 days,5
93190,2019-01-26,Off-White,Nike-Air-Max-97-Off-White-Menta,723.0,190,2018-10-18,9.0,New York,533.0,100 days,3
93191,2019-01-26,Off-White,Nike-Air-Max-97-Off-White-Menta,705.0,190,2018-10-18,9.0,Wisconsin,515.0,100 days,3
93192,2019-01-26,Off-White,Nike-Air-Presto-Off-White-Black-2018,750.0,160,2018-07-27,9.0,Texas,590.0,183 days,6
93193,2019-01-26,Off-White,Nike-Air-Presto-Off-White-Black-2018,696.0,160,2018-07-27,8.0,Washington,536.0,183 days,6
93194,2019-01-26,Off-White,Nike-Air-Presto-Off-White-White-2018,550.0,160,2018-08-03,11.0,Florida,390.0,176 days,5
93195,2019-01-26,Off-White,Nike-Air-Presto-Off-White-White-2018,547.0,160,2018-08-03,11.0,Minnesota,387.0,176 days,5
93196,2019-01-26,Off-White,Nike-Air-Presto-Off-White-White-2018,599.0,160,2018-08-03,10.0,New York,439.0,176 days,5
93197,2019-01-26,Off-White,Nike-Air-VaporMax-Off-White-2018,469.0,250,2018-04-14,4.0,Illinois,219.0,287 days,9
93198,2019-01-26,Off-White,Nike-Air-VaporMax-Off-White-2018,701.0,250,2018-04-14,5.0,New York,451.0,287 days,9
93199,2019-01-26,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,630.0,130,2018-10-03,8.5,California,500.0,115 days,3
93200,2019-01-26,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,544.0,130,2018-10-03,13.0,Illinois,414.0,115 days,3
93201,2019-01-26,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,460.0,130,2018-10-03,6.0,Pennsylvania,330.0,115 days,3
93202,2019-01-26,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,605.0,130,2018-10-03,9.0,Idaho,475.0,115 days,3
93203,2019-01-26,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,457.0,130,2018-10-03,6.0,Ohio,327.0,115 days,3
93204,2019-01-26,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,450.0,130,2018-10-03,6.0,Ohio,320.0,115 days,3
93205,2019-01-26,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,501.0,130,2018-10-03,4.0,Oregon,371.0,115 days,3
93206,2019-01-26,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,600.0,130,2018-10-03,11.0,Texas,470.0,115 days,3
93207,2019-01-26,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,599.0,130,2018-10-03,12.0,California,469.0,115 days,3
